ID Municipio,ID Partido,Siglas,Nombre,Votos,Escaños
40229,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,19,2
40229,4252,P.P.,PARTIDO POPULAR,16,1
40230,4252,P.P.,PARTIDO POPULAR,43,5
40230,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,8, 
40231,4252,P.P.,PARTIDO POPULAR,52,4
40231,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,40,1
40233,4252,P.P.,PARTIDO POPULAR,210,5
40233,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,114,2
40234,4252,P.P.,PARTIDO POPULAR,249,6
40234,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,54,1
41001,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,662,6
41001,2376,GANEMOS,GANEMOS,337,3
41001,4252,P.P.,PARTIDO POPULAR,205,2
41001,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,24, 
41002,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,842,7
41002,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,256,2
41002,4252,P.P.,PARTIDO POPULAR,29, 
41003,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,926,6
41003,4252,P.P.,PARTIDO POPULAR,811,5
41004,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,9884,9
41004,4252,P.P.,PARTIDO POPULAR,5719,5
41004,0847,ALCALÁ PUEDE,ALCALÁ PUEDE,4613,4
41004,3594,IULV-CA-AA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA Y ALTERNATIVA ALCALAREÑA,3646,3
41004,4100,PA,PARTIDO ANDALUCISTA,3008,2
41004,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2230,2
41004,1426,CdAG,CIUDADANOS DE ALCALA,598, 
41004,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,568, 
41004,5041,UPA,UNIDOS POR ALCALA (CANDIDATURA REPUBLICANA),450, 
41005,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2920,8
41005,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2044,6
41005,4252,P.P.,PARTIDO POPULAR,688,2
41005,4100,PA,PARTIDO ANDALUCISTA,335,1
41006,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1229,10
41006,4252,P.P.,PARTIDO POPULAR,182,1
41007,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,4638,10
41007,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2111,5
41007,4252,P.P.,PARTIDO POPULAR,583,1
41007,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,446,1
41008,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,547,9
41008,4252,P.P.,PARTIDO POPULAR,60, 
41009,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,477,5
41009,4252,P.P.,PARTIDO POPULAR,270,2
41009,0335,UPA,AGRUPACIÓN DE ELECTORES UNIDOS POR ALMADÉN,229,2
41009,3462,IULV-CA,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA,27, 
41010,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1109,7
41010,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,496,3
41010,4252,P.P.,PARTIDO POPULAR,387,2
41010,1224,CMOS,CAMBIEMOS AHORA,262,1
41011,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,6103,12
41011,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2231,4
41011,4313,P.S.I.A.,PARTIDO SOCIALISTA INDEPENDIENTE DE ARAHAL,503,1
41011,4252,P.P.,PARTIDO POPULAR,502, 
41011,4553,POR ARAHAL,POR ARAHAL,189, 
41012,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1264,8
41012,4252,P.P.,PARTIDO POPULAR,578,3
41012,3488,IULV-CA-ASIAZ,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA - ASIAZ,97, 
41013,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2541,8
41013,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1418,5
41013,4252,P.P.,PARTIDO POPULAR,32, 
41014,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1187,7
41014,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,648,3
41014,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,177,1
41014,4252,P.P.,PARTIDO POPULAR,25, 
41015,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1243,6
41015,4252,P.P.,PARTIDO POPULAR,600,3
41015,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,393,2
41015,3109,IPB,INICIATIVA POR BENACAZON,352,1
41015,4100,PA,PARTIDO ANDALUCISTA,335,1
41016,4252,P.P.,PARTIDO POPULAR,1970,8
41016,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1809,7
41016,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,672,2
41017,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,3154,8
41017,4252,P.P.,PARTIDO POPULAR,2308,6
41017,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1570,4
41017,1939,PARTICIPA BORMUJOS,DEMOCRACIA PARTICIPATIVA,1075,3
41018,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2650,7
41018,5030,UPAN,UNIDAD POPULAR ANDALUZA - UNIDAD POPULAR DE ANDALUCIA,2036,6
41018,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1144,3
41018,4252,P.P.,PARTIDO POPULAR,388,1
41019,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1476,6
41019,4252,P.P.,PARTIDO POPULAR,1321,6
41019,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,316,1
41020,4336,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA (PSOE-A),4242,10
41020,3525,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA (IULV-CA),2055,4
41020,4252,P.P.,PARTIDO POPULAR,856,2
41020,5256,VAC,VECINOS ACTIVOS POR LAS CABEZAS,507,1
41021,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,5355,12
41021,4253,PP,PARTIDO POPULAR,1438,3
41021,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1427,3
41021,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,838,2
41021,4100,PA,PARTIDO ANDALUCISTA,551,1
41021,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,443, 
41022,4100,PA,PARTIDO ANDALUCISTA,1626,7
41022,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,865,4
41022,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,450,2
41022,1419,C.L.C,CIRCULO DE LA CAMPANA,109, 
41022,4252,P.P.,PARTIDO POPULAR,78, 
41023,4252,P.P.,PARTIDO POPULAR,1982,7
41023,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1700,6
41023,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,773,2
41023,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,423,1
41023,4100,PA,PARTIDO ANDALUCISTA,275,1
41901,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,1765,11
41901,4253,PP,PARTIDO POPULAR,73, 
41024,4252,P.P.,PARTIDO POPULAR,5432,10
41024,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,2930,5
41024,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2668,5
41024,1943,PARTICIPA,DEMOCRACIA PARTICIPATIVA-CARMONA,645,1
41024,5033,UPCARMONA,UNIDAD POR CARMONA,579, 
41024,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,458, 
41025,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,553,5
41025,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,427,3
41025,4252,P.P.,PARTIDO POPULAR,365,3
41026,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2090,7
41026,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1596,6
41026,4252,P.P.,PARTIDO POPULAR,40, 
41027,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1352,6
41027,3564,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA - NUEVA IZQUIERDA,1251,6
41027,4252,P.P.,PARTIDO POPULAR,306,1
41028,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,426,4
41028,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,304,3
41028,4252,P.P.,PARTIDO POPULAR,273,2
41028,5297,VECINOS POR GUZMÁN,VECINOS POR GUZMÁN,228,2
41028,0921,AMD,ALTERNATIVA MOTOR Y DEPORTES,10, 
41029,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2942,7
41029,4252,P.P.,PARTIDO POPULAR,1665,4
41029,2957,ICAS,INDEPENDIENTES DE CASTILLEJA,1095,2
41029,3661,JPC,JUNTOS POR CASTILLEJA,982,2
41029,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,582,1
41029,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,456,1
41029,4100,PA,PARTIDO ANDALUCISTA,161, 
41030,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,308,6
41030,4252,P.P.,PARTIDO POPULAR,48,1
41031,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,660,7
41031,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,226,2
41031,4252,P.P.,PARTIDO POPULAR,29, 
41032,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1295,8
41032,4252,P.P.,PARTIDO POPULAR,907,5
41033,0160,CXC,AGRUPACIÓN DE ELECTORES CIUDADANOS X CONSTANTINA,1525,5
41033,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1333,5
41033,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,792,3
41033,4252,P.P.,PARTIDO POPULAR,143, 
41034,4100,PA,PARTIDO ANDALUCISTA,6757,12
41034,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2757,5
41034,1903,CORIA PUEDE,CORIA PUEDE,1327,2
41034,4252,P.P.,PARTIDO POPULAR,1045,1
41034,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,808,1
41035,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,505,5
41035,4252,P.P.,PARTIDO POPULAR,221,2
41035,3900,IULV-CA,MEJORAR CORIPE-IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,178,2
41036,2412,GANEMOS,GANEMOS EL CORONIL,1386,5
41036,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1321,5
41036,3978,M.A.I.-EL CORONIL,MOVIMIENTO ALTERNATIVO DE IZQUIERDA-EL CORONIL,292,1
41036,4252,P.P.,PARTIDO POPULAR,53, 
41037,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1428,7
41037,3584,IULV-CA-UC,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA - UNION CORRALEÑA,951,4
41037,4252,P.P.,PARTIDO POPULAR,172, 
41037,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,118, 
41903,3525,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA (IULV-CA),1683,5
41903,4339,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA (PSOE-A),1669,5
41903,4252,P.P.,PARTIDO POPULAR,986,3
41903,4708,SEMBRANDO FUTURO en El Cuervo,SEMBRANDO FUTURO en El Cuervo,170, 
41038,4339,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA (PSOE-A),24438,15
41038,4755,SSPDH,SÍ SE PUEDE DOS HERMANAS,8095,4
41038,4252,P.P.,PARTIDO POPULAR,6807,4
41038,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,4733,2
41038,3524,IULV-CA,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA (IULV-CA),3285,2
41038,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,1196, 
41038,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,500, 
41038,3845,L.Y.G.,LOCAL Y GLOBAL,307, 
41038,5373,VOX,VOX,293, 
41039,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,6321,8
41039,4253,PP,PARTIDO POPULAR,5304,7
41039,4095,PA,PARTIDO ANDALUCIA,1890,2
41039,0196,Écija PUEDE,AGRUPACIÓN DE ELECTORES ÉCIJA PUEDE,1622,2
41039,3466,IULV-CA,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCÍA,1512,1
41039,2315,FU.E.,FUERZA ECIJANA,1012,1
41039,4235,PSEI,PARTIDO INDEPENDIENTES ECIJANOS,589, 
41040,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2209,6
41040,4252,P.P.,PARTIDO POPULAR,1628,5
41040,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1334,4
41040,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,593,1
41040,5317,VxE,VECINOS X ESPARTINAS,550,1
41040,4100,PA,PARTIDO ANDALUCISTA,128, 
41040,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,70, 
41041,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2216,6
41041,3009,IxE,INDEPENDIENTES POR ESTEPA,1603,4
41041,4100,PA,PARTIDO ANDALUCISTA,1321,3
41041,4252,P.P.,PARTIDO POPULAR,1302,3
41041,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,540,1
41041,1938,PARTICIPA,DEMOCRACIA PARTICIPATIVA,369, 
41042,4046,NIVA,NUEVA IZQUIERDA VERDE ANDALUZA,2207,7
41042,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,1752,6
41042,2419,GANEMOS,GANEMOS FUENTES DE ANDALUCÍA,240, 
41042,4253,PP,PARTIDO POPULAR,221, 
41042,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,70, 
41043,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,277,4
41043,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,171,2
41043,4252,P.P.,PARTIDO POPULAR,62,1
41044,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1116,4
41044,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,844,3
41044,4252,P.P.,PARTIDO POPULAR,694,2
41044,3058,I.I.G.,INICIATIVA INDEPENDIENTE POR GELVES,585,2
41044,4762,SSPG,SÍ SE PUEDE GELVES,545,1
41044,4621,R.E.G.E.,REACCION GELVEÑA,380,1
41044,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,190, 
41045,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1660,6
41045,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1350,5
41045,3011,IPGE,INDEPENDIENTES POR GERENA,521,1
41045,4252,P.P.,PARTIDO POPULAR,264,1
41045,2548,GSSP,GERENA SI SE PUEDE,225, 
41046,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1056,5
41046,3511,IULV-CA-CUT,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA-CUT,705,3
41046,0980,AxG,ALTERNATIVA x GILENA,532,3
41046,4252,P.P.,PARTIDO POPULAR,57, 
41046,5373,VOX,VOX,34, 
41047,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2952,10
41047,4252,P.P.,PARTIDO POPULAR,1505,5
41047,0255,IMAGINES,AGRUPACION DE ELECTORES INICIATIVA MUNICIPALISTA Y ASAMBLEARIAS DE GINES,885,2
41047,4100,PA,PARTIDO ANDALUCISTA,276, 
41048,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,841,6
41048,4252,P.P.,PARTIDO POPULAR,458,3
41048,0680,A.M.I.,AGRUPACIÓN MUNICIPAL INDEPENDIENTE VECINOS POR GUADALCANAL,270,2
41048,0157,Cg,AGRUPACIÓN DE ELECTORES CIUDADANA DE GUADALCANAL,98, 
41049,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2951,8
41049,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1583,4
41049,4252,P.P.,PARTIDO POPULAR,1181,3
41049,2688,GSP,GUILLENA SI SE PUEDE,840,2
41050,4252,P.P.,PARTIDO POPULAR,2136,7
41050,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1598,5
41050,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,298,1
41050,2697,HEP,HERRERA PUEDE,206, 
41051,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,813,7
41051,4252,P.P.,PARTIDO POPULAR,533,4
41902,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1241,7
41902,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,728,4
41902,4252,P.P.,PARTIDO POPULAR,286,1
41902,4100,PA,PARTIDO ANDALUCISTA,180,1
41052,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1305,7
41052,4100,PA,PARTIDO ANDALUCISTA,507,3
41052,4252,P.P.,PARTIDO POPULAR,165,1
41052,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,162, 
41053,4339,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA (PSOE-A),6084,10
41053,4252,P.P.,PARTIDO POPULAR,2337,4
41053,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,1682,3
41053,3524,IULV-CA,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA (IULV-CA),1585,2
41053,2376,GANEMOS,GANEMOS,1164,2
41054,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,307,4
41054,3851,LPL,LOREÑOS POR LORA,288,3
41054,4252,P.P.,PARTIDO POPULAR,16, 
41054,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,7, 
41055,4252,P.P.,PARTIDO POPULAR,3052,7
41055,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2136,4
41055,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2037,4
41055,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,707,1
41055,1567,C.C.L.,COMPROMISO CON LORA,553,1
41055,4100,PA,PARTIDO ANDALUCISTA,460, 
41055,3850,LORA PUEDE,LORA PUEDE,452, 
41056,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,1431,7
41056,2622,ADEI-INDEPENDIENTES,GRUPO INDEPENDIENTES ADEI,749,3
41056,3462,IULV-CA,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA,385,1
41056,0261,J.S.,AGRUPACIÓN DE ELECTORES JUNTOS SUMAMOS,172, 
41056,4252,P.P.,PARTIDO POPULAR,49, 
41057,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,140,5
41057,4252,P.P.,PARTIDO POPULAR,48,2
41057,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,20, 
41058,4252,P.P.,PARTIDO POPULAR,4575,9
41058,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,4178,9
41058,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1082,2
41058,4100,PA,PARTIDO ANDALUCISTA,612,1
41059,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,6346,7
41059,4252,P.P.,PARTIDO POPULAR,4820,6
41059,4768,SSPMA,SI SE PUEDE MAIRENA DEL ALJARAFE,3246,4
41059,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2598,3
41059,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1420,1
41059,4100,PA,PARTIDO ANDALUCISTA,657, 
41059,1875,DESPIERTA MAIRENA/AS,CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA,283, 
41060,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,3704,8
41060,4252,P.P.,PARTIDO POPULAR,1782,4
41060,4100,PA,PARTIDO ANDALUCISTA,1371,3
41060,2451,GANEMOS,GANEMOS MARCHENA,835,1
41060,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,527,1
41061,3511,IULV-CA-CUT,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA-CUT,1194,9
41061,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,316,2
41061,4252,P.P.,PARTIDO POPULAR,81, 
41062,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1030,7
41062,3511,IULV-CA-CUT,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA-CUT,489,3
41062,4100,PA,PARTIDO ANDALUCISTA,204,1
41062,4252,P.P.,PARTIDO POPULAR,19, 
41063,4339,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA (PSOE-A),1029,10
41063,4252,P.P.,PARTIDO POPULAR,155,1
41064,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2296,8
41064,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1163,4
41064,4252,P.P.,PARTIDO POPULAR,277,1
41065,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,6215,11
41065,1075,AMA-Moron,ASAMBLEA MORONERA ALTERNATIVA,2808,5
41065,4252,P.P.,PARTIDO POPULAR,1644,3
41065,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1390,2
41066,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,563,5
41066,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,522,4
41066,4252,P.P.,PARTIDO POPULAR,18, 
41067,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1950,6
41067,4252,P.P.,PARTIDO POPULAR,1722,5
41067,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,715,2
41068,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,4535,9
41068,4252,P.P.,PARTIDO POPULAR,2241,4
41068,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1142,2
41068,4078,OSUNA PUEDE,OSUNA PUEDE,1137,2
41068,4100,PA,PARTIDO ANDALUCISTA,132, 
41069,3649,IZQUIERDA Y PROGRESO - IZQUIERDA UNIDA LOS VERDES CONVO,IZQUIERDA Y PROGRESO - IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA (IP-IULV-CA),10340,12
41069,4252,P.P.,PARTIDO POPULAR,3239,3
41069,4338,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA ( PSOE-A),2697,3
41069,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,2608,3
41070,4252,P.P.,PARTIDO POPULAR,973,5
41070,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,754,3
41070,3585,IULV-CA-UIPR,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-UNION IZQUIERDA PALOMARES DEL RIO,542,2
41070,5303,VCNS,VECINOS POR PALOMARES,458,2
41070,4100,PA,PARTIDO ANDALUCISTA,278,1
